id,name,address,addressInfo,zipcode,description,email,phone,website,hours,logo,language,date_needed,services_offered,restrictions,next_steps,nonprofit_ID
3f043ab7-5e22-4ad4-a0fc-6cc883eca52b,J.O.Y. Baltimore,"2116 N Charles St unit 1R, Baltimore, MD 21218, US","{""name"":""places/ChIJlWt79ukEyIkRFHzLJbUjG_8"",""location"":{""latitude"":39.31385239999999,""longitude"":-76.6171253},""displayName"":{""text"":""2116 N Charles St unit 1R""},""postalAddress"":{""locality"":""Baltimore"",""postalCode"":""21218"",""regionCode"":""US"",""addressLines"":[""2116 N Charles St""],""languageCode"":""en"",""administrativeArea"":""MD""},""formattedAddress"":""2116 N Charles St unit 1R, Baltimore, MD 21218, USA"",""shortFormattedAddress"":""2116 N Charles St, Baltimore""}",21218,"JOY Baltimore provides resources and services to homeless and displaced youth aged 12-26, including housing assistance, clothing, hygiene supplies, job placement assistance, mentorship, and vital records procurement, and serves both all youth and LGBTQIA+ individuals.",Not listed,+1 443-388-7906,https://www.joybaltimore.org/,"[{""end"":""1899-12-31T16:00:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T16:00:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T16:00:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T16:00:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T16:00:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",Not available,"[""english"",""spanish""]",6-1-2023,"[""legal_assistance"",""education""]",Serves youth aged 12-26,Visit website or call for more information on their programs and support.,05a617ec-3e5e-43b8-b78b-3f0858e6a931
f739aed8-0875-4b00-a236-3f5cfaf9d41b,"Black Mental Health Alliance for Education and Consultation, Inc.","1734 Maryland Ave, Baltimore, MD 21201, US","{""name"":""places/ChIJ-Unrp-oEyIkRGTNIVaoA1TU"",""location"":{""latitude"":39.3094686,""longitude"":-76.61799119999999},""displayName"":{""text"":""1734 Maryland Ave""},""postalAddress"":{""locality"":""Baltimore"",""postalCode"":""21201-5804"",""regionCode"":""US"",""addressLines"":[""1734 Maryland Ave""],""languageCode"":""en"",""administrativeArea"":""MD""},""formattedAddress"":""1734 Maryland Ave, Baltimore, MD 21201, USA"",""shortFormattedAddress"":""1734 Maryland Ave, Baltimore""}",21201,"The Black Mental Health Alliance provides training, consultation, support groups, resource referral, and educational resources regarding mental health and mental illness issues, guided by principles of concern for others, integrity, respect for diversity, and empowerment.",Not listed,+1 410-338-2642,http://blackmentalhealth.com/,"[{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T09:30:00.000Z"",""start"":""1899-12-31T08:30:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",Not available,"[""arabic"",""farci"",""spanish"",""english""]",4-16-2024,"[""family_support"",""job_training"",""mental_health_education""]",None,Visit website or call to learn more about their services and resources.,05a617ec-3e5e-43b8-b78b-3f0858e6a931
eb10e74d-5b20-46a9-8ca3-8647245af411,Baltimore Office of Promotion & The Arts,"7 St Paul St Suite 100, Baltimore, MD 21202, US","{""name"":""places/ChIJ___PYJ4EyIkR1vCwb0SM0do"",""location"":{""latitude"":39.2901018,""longitude"":-76.6136987},""displayName"":{""text"":""7 St Paul St Suite 100""},""postalAddress"":{""locality"":""Baltimore"",""postalCode"":""21202"",""regionCode"":""US"",""addressLines"":[""7 St Paul St""],""languageCode"":""en"",""administrativeArea"":""MD""},""formattedAddress"":""7 St Paul St Suite 100, Baltimore, MD 21202, USA"",""shortFormattedAddress"":""Wells Fargo Tower, 7 St Paul St, Baltimore""}",21202,"The Baltimore Office of Promotion & The Arts (BOPA) is the official arts council, events producer, and film office for Baltimore City, organizing events and supporting artists and organizations through funding and programs.",Not listed,+1 410-752-8632,https://www.promotionandarts.org/,"[{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",Not available,"[""arabic"",""farci"",""spanish"",""english"",""pashto""]",6-25-2024,"[""food_assistance"",""financial_assistance"",""education"",""job_training"",""mental_health_education"",""mentorship""]","Serves artists, organizations, and residents of Baltimore City","Visit website or call for information on arts and cultural events, or grant opportunities.",05a617ec-3e5e-43b8-b78b-3f0858e6a931
1dd5b387-8790-49f0-bf0a-4738b47e3abd,My Sister's Place Women's Center,"17 W Franklin St, Baltimore, MD 21201, US","{""name"":""places/ChIJM2d765gEyIkR3tS92Oit2hQ"",""location"":{""latitude"":39.29482,""longitude"":-76.6165858},""displayName"":{""text"":""17 W Franklin St""},""postalAddress"":{""locality"":""Baltimore"",""postalCode"":""21201-5005"",""regionCode"":""US"",""addressLines"":[""17 W Franklin St""],""languageCode"":""en"",""administrativeArea"":""MD""},""formattedAddress"":""17 W Franklin St, Baltimore, MD 21201, USA"",""shortFormattedAddress"":""17 W Franklin St, Baltimore""}",21201,"My Sister's Place Women's Center offers resources, support, and a welcoming environment for women, including advice and assistance with documentation, counseling, showers, meals, and other services.",Not listed,+1 667-600-3700,http://www.catholiccharities-md.org/my-sisters-place/,"[{""end"":""1899-12-31T17:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T17:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T17:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T17:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T17:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",Not available,"[""arabic"",""farci"",""spanish"",""english"",""pashto""]",4-12-2023,"[""education"",""financial_assistance"",""mental_health_education"",""immigrant_services""]",Serves women in need,Visit website or call for more information about services and support.,05a617ec-3e5e-43b8-b78b-3f0858e6a931
708e8f9a-7348-4333-ad12-a4a8cd77f40d,Sacramento Food Bank & Family Services,"3333 3rd Ave, Sacramento, CA 95817","{""name"":""places/ChIJ6W65uV_QmoAR9AtWGb0vxxg"",""location"":{""latitude"":38.5524188,""longitude"":-121.4701206},""displayName"":{""text"":""3333 3rd Ave""},""postalAddress"":{""locality"":""Sacramento"",""postalCode"":""95817-2808"",""regionCode"":""US"",""addressLines"":[""3333 3rd Ave""],""languageCode"":""en"",""administrativeArea"":""CA""},""formattedAddress"":""3333 3rd Ave, Sacramento, CA 95817, USA"",""shortFormattedAddress"":""3333 3rd Ave, Sacramento""}",95817,Provides food and family services to individuals and families in need.,info@sacramentofoodbank.org,+1 916-456-1980,https://www.sacramentofoodbank.org/,"[{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T09:30:00.000Z"",""start"":""1899-12-31T08:30:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",https://www.sacramentofoodbank.org/wp-content/uploads/2019/08/logo-sfbfs.png,"[""arabic"",""farci"",""spanish"",""english"",""pashto""]",5-6-2024,"[""food_assistance"",""family_support"",""job_training"",""legal_assistance""]",Proof of residency and income may be required for some services.,Visit the website or call for information on services and how to apply.,fb90ae37-7606-4c58-99dc-e878151773c5
1621e96f-7826-4223-a3e3-89f36f248c90,Loaves & Fishes,"1351 N C St, Sacramento, CA 95811","{""name"":""places/ChIJawgwqS3XmoARCYrBNsIozjQ"",""location"":{""latitude"":38.5910504,""longitude"":-121.4822599},""displayName"":{""text"":""1351 N C St""},""postalAddress"":{""locality"":""Sacramento"",""postalCode"":""95811-0608"",""regionCode"":""US"",""addressLines"":[""1351 N C St""],""languageCode"":""en"",""administrativeArea"":""CA""},""formattedAddress"":""1351 N C St, Sacramento, CA 95811, USA"",""shortFormattedAddress"":""1351 N C St, Sacramento""}",95811,"Provides survival services, such as meals, showers, and laundry facilities, for homeless men, women, and children.",info@sacloaves.org,+1 916-446-0836,https://sacloaves.org/,"[{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T12:00:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",,"[""arabic"",""farci"",""spanish"",""english"",""pashto""]",9-9-2023,"[""mental_health_education"",""job_training""]",None mentioned.,Visit the campus during operating hours for assistance.,fb90ae37-7606-4c58-99dc-e878151773c5
d836bfbc-e2fb-4d3e-a3d7-1e552ff160ff,Sacramento SPCA,"6201 Florin-Perkins Rd, Sacramento, CA 95828","{""name"":""places/ChIJ5RKxjuXEmoAR3F_00Zv2TAs"",""location"":{""latitude"":38.5150652,""longitude"":-121.3888614},""displayName"":{""text"":""6201 Florin Perkins Rd""},""postalAddress"":{""locality"":""Sacramento"",""postalCode"":""95828-1012"",""regionCode"":""US"",""addressLines"":[""6201 Florin Perkins Rd""],""languageCode"":""en"",""administrativeArea"":""CA""},""formattedAddress"":""6201 Florin Perkins Rd, Sacramento, CA 95828, USA"",""shortFormattedAddress"":""6201 Florin Perkins Rd, Sacramento""}",95828,"Provides shelter, veterinary care, and adoption services for animals in the Sacramento region.",info@sspca.org,+1 916-383-7387,https://www.sspca.org/,"[{""end"":""1899-12-31T17:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T17:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T17:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T17:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T17:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",https://www.sspca.org/wp-content/uploads/2021/04/sacramento-spca-logo-2021.png,"[""farci"",""english"",""pashto""]",8-30-2023,"[""education"",""immigrant_services"",""mental_health_education"",""mentorship""]",Adoption fees apply. Spay/neuter services may have income restrictions.,Visit the shelter during open hours or browse available animals online for adoption. Call for veterinary appointments.,fb90ae37-7606-4c58-99dc-e878151773c5
f533c2d5-2d84-4bc4-8d85-9cf87250b5eb,Ronald McDonald House Charities Northern California,"2555 49th St, Sacramento, CA 95817","{""name"":""places/ChIJF_X6IHjQmoARB-k7QziUShA"",""location"":{""latitude"":38.5515486,""longitude"":-121.4472695},""displayName"":{""text"":""2555 49th St""},""postalAddress"":{""locality"":""Sacramento"",""postalCode"":""95817-2306"",""regionCode"":""US"",""addressLines"":[""2555 49th St""],""languageCode"":""en"",""administrativeArea"":""CA""},""formattedAddress"":""2555 49th St, Sacramento, CA 95817, USA"",""shortFormattedAddress"":""2555 49th St, Sacramento""}",95817,Provides a 'home away from home' for families of children receiving medical care at nearby hospitals.,info@rmhcnc.org,+1 916-734-4230,http://www.rmhcnc.org/,"[{""end"":""1899-12-31T15:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T15:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T15:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T15:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",https://www.rmhcnc.org/wp-content/uploads/2020/09/rmhc-logo.png,"[""arabic"",""farci"",""spanish"",""english""]",5-22-2023,"[""mental_health_education"",""job_training"",""immigrant_services""]",Families must have a child receiving medical care at a partner hospital.,Contact the house directly or speak with hospital social workers to arrange a stay.,fb90ae37-7606-4c58-99dc-e878151773c5
e34ac244-bc51-4368-b31f-d0ba99b91564,Children's Receiving Home of Sacramento,"3555 Auburn Blvd, Sacramento, CA 95821","{""name"":""places/ChIJb3KxlRTZmoARSxVSolNJqDg"",""location"":{""latitude"":38.638246,""longitude"":-121.3816786},""displayName"":{""text"":""3555 Auburn Blvd""},""postalAddress"":{""locality"":""Sacramento"",""postalCode"":""95821-2005"",""regionCode"":""US"",""addressLines"":[""3555 Auburn Blvd""],""languageCode"":""en"",""administrativeArea"":""CA""},""formattedAddress"":""3555 Auburn Blvd, Sacramento, CA 95821, USA"",""shortFormattedAddress"":""3555 Auburn Blvd, Sacramento""}",95821,Provides emergency shelter and support services for children who have experienced abuse or neglect.,info@crhs.org,+1 916-482-2300,https://www.crhs.org/,"[{""end"":""1899-12-31T22:00:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T22:00:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T22:00:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T22:00:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T22:00:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T22:00:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T22:00:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""}]",,"[""arabic"",""farci"",""english""]",1-20-2023,"[""education"",""refugee_&_immigrant_resettlement"",""legal_assistance"",""mental_health_education"",""education"",""food_assistance""]",Services are for children under the auspices of the Department of Health and Human Services and the Superior Court.,Contact Child Protective Services or law enforcement if you are concerned about a child's safety. Contact the Receiving Home directly for information on their services.,fb90ae37-7606-4c58-99dc-e878151773c5
9def3920-5154-424a-8685-cf14c97e1f97,Center for Fathers and Families,"1731 K St, Sacramento, CA 95814","{""name"":""places/ChIJ-YBWUNrQmoARrOXSYN-B4qQ"",""location"":{""latitude"":38.5767124,""longitude"":-121.4832584},""displayName"":{""text"":""1731 K St""},""postalAddress"":{""locality"":""Sacramento"",""postalCode"":""95811"",""regionCode"":""US"",""addressLines"":[""1731 K St""],""languageCode"":""en"",""administrativeArea"":""CA""},""formattedAddress"":""1731 K St, Sacramento, CA 95811, USA"",""shortFormattedAddress"":""1731 K St, Sacramento""}",95814,Strengthens families and builds communities by offering programs and services focused on father involvement.,info@cffsacramento.org,+1 916-574-9444,https://www.cffsacramento.org/,"[{""end"":""1899-12-31T22:00:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T22:00:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T22:00:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T22:00:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T22:00:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T22:00:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""},{""end"":""1899-12-31T22:00:00.000Z"",""start"":""1899-12-31T07:30:00.000Z""}]",,"[""arabic"",""farci"",""spanish"",""english"",""pashto""]",5-12-2023,"[""job_training"",""mentorship"",""family_support"",""financial_assistance""]",None mentioned.,Visit the website or call for information on programs and enrollment.,fb90ae37-7606-4c58-99dc-e878151773c5
d5035bfc-9864-4061-ac31-bbc29c4484a6,Sacramento Steps Forward,"1000 G St, Sacramento, CA 95814","{""name"":""places/ChIJJc5lfSrRmoAR0CYgTKKKxww"",""location"":{""latitude"":38.5831378,""longitude"":-121.4919176},""displayName"":{""text"":""1000 G St""},""postalAddress"":{""locality"":""Sacramento"",""postalCode"":""95814"",""regionCode"":""US"",""addressLines"":[""1000 G St""],""languageCode"":""en"",""administrativeArea"":""CA""},""formattedAddress"":""1000 G St, Sacramento, CA 95814, USA"",""shortFormattedAddress"":""1000 G St, Sacramento""}",95814,Works to end homelessness in Sacramento County by providing coordinated services and advocacy.,info@sacramentostepsforward.org,+1 916-577-9770,https://sacramentostepsforward.org/,"[{""end"":""1899-12-31T16:00:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T16:00:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T16:00:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T16:00:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T16:00:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",,"[""arabic"",""farci"",""english"",""pashto""]",3-13-2023,"[""education"",""job_training"",""refugee_&_immigrant_resettlement"",""legal_assistance""]",Clients must meet program eligibility requirements.,"If you are experiencing homelessness, call 2-1-1 or visit a Coordinated Access System (CAS) access point for assistance.",fb90ae37-7606-4c58-99dc-e878151773c5
c853df60-eaf7-44f3-94a0-22a2d34b7a92,Alta California Regional Center,"2241 Harvard St #100, Sacramento, CA 95815","{""name"":""places/ChIJRzKqI_rZmoARTh-JiNp1Pk8"",""location"":{""latitude"":38.6074517,""longitude"":-121.4358162},""displayName"":{""text"":""2241 Harvard St #100""},""postalAddress"":{""locality"":""Sacramento"",""postalCode"":""95815-3331"",""regionCode"":""US"",""addressLines"":[""2241 Harvard St""],""languageCode"":""en"",""administrativeArea"":""CA""},""formattedAddress"":""2241 Harvard St #100, Sacramento, CA 95815, USA"",""shortFormattedAddress"":""2241 Harvard St, Sacramento""}",95815,Provides services and support for individuals with developmental disabilities and their families.,info@altaregional.org,+1 916-978-6400,https://www.altaregional.org/,"[{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",,"[""english"",""spanish""]",2-11-2023,"[""financial_assistance"",""education"",""family_support""]",Must meet California's eligibility criteria for developmental disabilities services.,Visit the website or call to begin the intake and assessment process.,fb90ae37-7606-4c58-99dc-e878151773c5
2d1a93ff-9358-4e4d-bc20-ebf0ad643264,City Year Sacramento,"3301 Broadway, Sacramento, CA 95817","{""name"":""places/ChIJ38Cti1_QmoARJKS6ywdDqrs"",""location"":{""latitude"":38.5539495,""longitude"":-121.4701149},""displayName"":{""text"":""3301 Broadway""},""postalAddress"":{""locality"":""Sacramento"",""postalCode"":""95817-2821"",""regionCode"":""US"",""addressLines"":[""3301 Broadway""],""languageCode"":""en"",""administrativeArea"":""CA""},""formattedAddress"":""3301 Broadway, Sacramento, CA 95817, USA"",""shortFormattedAddress"":""3301 Broadway, Sacramento""}",95817,Places young adults in public schools to serve as tutors and mentors.,sacramento@cityyear.org,+1 916-403-3700,http://www.cityyear.org/sacramento,"[{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T23:59:59.999Z"",""start"":""1899-12-31T00:00:00.000Z""}]",,"[""arabic"",""farci"",""spanish"",""english"",""pashto""]",4-2-2023,"[""mentorship"",""legal_assistance"",""food_assistance""]",Students must be enrolled in partner schools.,Contact your child's school to inquire about City Year's presence and services.,fb90ae37-7606-4c58-99dc-e878151773c5
7640330e-5376-448a-b637-ed30c96315b2,"Team Giving, Inc.","2030 W El Camino Ave #210, Sacramento, CA 95833","{""name"":""places/ChIJFeAH9_PWmoAR5albUU6LJQM"",""location"":{""latitude"":38.6133664,""longitude"":-121.5092831},""displayName"":{""text"":""2030 W El Camino Ave #210""},""postalAddress"":{""locality"":""Sacramento"",""postalCode"":""95833"",""regionCode"":""US"",""addressLines"":[""2030 W El Camino Ave""],""languageCode"":""en"",""administrativeArea"":""CA""},""formattedAddress"":""2030 W El Camino Ave #210, Sacramento, CA 95833, USA"",""shortFormattedAddress"":""2030 W El Camino Ave, Sacramento""}",95833,Connects volunteers with local nonprofits to strengthen the Sacramento community.,info@teamgiving.org,+1 916-824-2118,http://teamgiving.org/,"[{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T18:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T18:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T18:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T18:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T18:00:00.000Z"",""start"":""1899-12-31T10:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",,"[""farci"",""pashto""]",1-20-2023,"[""mental_health_education"",""food_assistance"",""financial_assistance"",""job_training"",""immigrant_services""]",None mentioned.,Visit the website to browse volunteer opportunities and register as a volunteer.,fb90ae37-7606-4c58-99dc-e878151773c5
1f816bcb-3830-49d7-908c-e4a640ca19b7,Sacramento LGBT Community Center,"1927 L St, Sacramento, CA 95811","{""name"":""places/ChIJ2e3AXtvQmoAR_nNMGkkiG4g"",""location"":{""latitude"":38.5747791,""longitude"":-121.481122},""displayName"":{""text"":""1927 L St""},""postalAddress"":{""locality"":""Sacramento"",""postalCode"":""95811-4108"",""regionCode"":""US"",""addressLines"":[""1927 L St""],""languageCode"":""en"",""administrativeArea"":""CA""},""formattedAddress"":""1927 L St, Sacramento, CA 95811, USA"",""shortFormattedAddress"":""1927 L St, Sacramento""}",95811,"Provides a safe space, resources, and support to the LGBTQ+ community in Sacramento.",info@saccenter.org,+1 916-442-0185,https://saccenter.org/,"[{""end"":""1899-12-31T16:30:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T16:30:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T16:30:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T16:30:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T16:30:00.000Z"",""start"":""1899-12-31T08:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",,"[""arabic"",""spanish"",""pashto""]",1-20-2023,"[""legal_assistance"",""legal_assistance"",""education"",""financial_assistance"",""mental_health_education""]",None mentioned for most services. Emergency shelter and some specific programs may have eligibility requirements.,Visit the website or call for information on resources and programs,fb90ae37-7606-4c58-99dc-e878151773c5
eba36253-b526-42bc-8959-3d31e662aa14,Environmental Council of Sacramento (ECOS),"909 12th St., Suite 203, Sacramento, CA 95814","{""name"":""places/ChIJt0fAFdbQmoARczwd3MMYa40"",""location"":{""latitude"":38.580214,""longitude"":-121.490166},""displayName"":{""text"":""909 12th St #203""},""postalAddress"":{""locality"":""Sacramento"",""postalCode"":""95814"",""regionCode"":""US"",""addressLines"":[""909 12th St""],""languageCode"":""en"",""administrativeArea"":""CA""},""formattedAddress"":""909 12th St #203, Sacramento, CA 95814, USA"",""shortFormattedAddress"":""909 12th St, Sacramento""}",95812,"A coalition that works to achieve regional sustainability, livable communities, environmental justice, and a healthy environment and economy in the Sacramento region.",ecosacramento@ecosacramento.net,+1 916-444-6725,https://www.ecosacramento.net/,"[{""end"":""1899-12-31T15:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T15:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T15:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T15:00:00.000Z"",""start"":""1899-12-31T09:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""},{""end"":""1899-12-31T00:00:00.000Z"",""start"":""1899-12-31T00:00:00.000Z""}]",,"[""arabic"",""farci"",""spanish"",""english""]",2-21-2023,"[""immigrant_services"",""refugee_&_immigrant_resettlement"",""financial_assistance"",""education"",""job_training"",""legal_assistance""]",None mentioned.,"Visit the website to learn about current initiatives, volunteer opportunities, and how to get involved.",fb90ae37-7606-4c58-99dc-e878151773c5
